,title,artists,album,duration_ms,release_date,artist_genres,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,uri,genre
192,"Lyric Pieces Book III, Op.43: 6. To Spring","Edvard Grieg, Alice Sara Ott","Grieg: Lyric Pieces Book III, Op.43, 6. To Spring",199133,2016-09-02,"late romantic era, norwegian classical, german classical piano, classical, classical performance, classical piano",False,0,0.318,0.0633,6,-23.869,1,0.0507,0.992,0.871,0.0831,0.0384,129.466,3,spotify:track:1GBUqmdRjScFoG0cs8jEGZ,Classical
193,"Partita for Violin Solo No. 1 in B Minor, BWV 1002: 4. Double. Presto","Johann Sebastian Bach, Hilary Hahn","Bach, J.S.: Partita for Violin Solo No. 1 in B Minor, BWV 1002: 4. Double (Presto)",210680,2018-06-22,"violin, bow pop, early music, classical, german baroque, baroque, classical performance",False,38,0.456,0.456,11,-16.055,0,0.0535,0.973,0.353,0.186,0.974,144.489,3,spotify:track:4XJXYvjW0CB2MLMk8l7Vdi,Classical
194,"The Nutcracker, Op.71, TH.14 / Act 2: No. 14c Pas de deux: Variation II (Dance of the Sugar-Plum Fairy)","Pyotr Ilyich Tchaikovsky, Mariinsky Orchestra, Valery Gergiev",Tchaikovsky: The Nutcracker,125533,1998-10-05,"late romantic era, russian romanticism, russian orchestra, classical, orchestra, orchestral performance, classical performance",False,37,0.307,0.0515,4,-28.493,0,0.0324,0.708,0.631,0.42,0.154,128.056,4,spotify:track:5xm20JNLHy9vUVrnmZS6Uj,Classical
195,"Piano Concerto No.2 In F Minor, Op.21: 3. Allegro vivace","Frédéric Chopin, Krystian Zimerman, Polish Festival Orchestra",Chopin Complete Edition,545747,2009-01-01,"early romantic era, polish classical, polish classical piano, classical, classical performance, classical piano",False,0,0.263,0.202,1,-17.687,1,0.0408,0.984,0.905,0.089,0.12,71.462,4,spotify:track:6yjpji2Jlie9S2zBm2GZwE,Classical
196,"Morceaux de Fantaisie, Op.3: No.1 Elégie","Sergei Rachmaninoff, Sheku Kanneh-Mason, Isata Kanneh-Mason","Rachmaninov: Morceaux de Fantaisie, Op.3, No.1: Elégie",317831,2017-08-01,"russian romanticism, post-romantic era, classical, ukrainian classical, classical cello, british classical piano",False,0,0.203,0.0851,3,-22.127,0,0.049,0.989,0.925,0.113,0.0395,88.582,4,spotify:track:6MgSw0gPRiCeYid2y2BgWS,Classical
197,"Nocturne No.2 In E Flat, Op.9 No.2","Frédéric Chopin, Maurizio Pollini",Chopin: Nocturnes,242587,2005-01-01,"early romantic era, italian classical piano, polish classical, classical, classical performance, classical piano",False,0,0.33,0.00922,10,-30.88,1,0.0412,0.993,0.953,0.102,0.0715,133.121,3,spotify:track:1GCpKbwGqAwleD1GK31zT0,Classical
198,"The Nutcracker, Op.71, TH.14 / Act 2: No. 13 Waltz of the Flowers","Pyotr Ilyich Tchaikovsky, Mariinsky Orchestra, Valery Gergiev",Tchaikovsky: The Nutcracker,384200,1998-10-05,"late romantic era, russian romanticism, russian orchestra, classical, orchestra, orchestral performance, classical performance",False,36,0.262,0.154,2,-18.786,1,0.036,0.927,0.795,0.194,0.121,107.159,4,spotify:track:1nPHuiD55BwCjJeUBxDsHd,Classical
199,"Orfeo ed Euridice, Wq. 30 - Arranged Sgambati / Act 2: Melodie dell'Orfeo","Christoph Willibald Gluck, Yuja Wang",Fantasia,181547,2012-03-01,"classical performance, chinese classical piano, early music, classical, galante era, classical era, chinese classical performance, classical piano",False,0,0.279,0.00461,2,-36.886,0,0.0439,0.989,0.982,0.0638,0.039,69.813,5,spotify:track:41g83Usxjh9TRoxNGGqTTU,Classical
200,"Pavane, Op.50","Gabriel Fauré, Rotterdam Philharmonic Orchestra, Jean Fournet",Fauré: Requiem; Pavane,314893,2008-01-01,"post-romantic era, classical, orchestra",False,0,0.175,0.0385,6,-27.916,0,0.0385,0.931,0.919,0.116,0.0761,81.177,4,spotify:track:687dYpD7d1LTkxSA4H1Qzd,Classical
201,"Piano Concerto No.21 In C Major, K.467: 2. Andante","Wolfgang Amadeus Mozart, Géza Anda, Camerata Academica des Mozarteums Salzburg",Mozart: The Piano Concertos,435667,2000-01-01,"hungarian classical performance, classical, classical era, austrian orchestra, hungarian classical piano, classical performance, classical piano",False,0,0.148,0.0294,5,-27.567,1,0.0345,0.978,0.952,0.0963,0.102,182.325,3,spotify:track:5sztos7ZCFp6Qmk8WvEMZH,Classical
202,"The Nutcracker, Op.71, TH.14 / Act 1: No. 2 March","Pyotr Ilyich Tchaikovsky, Mariinsky Orchestra, Valery Gergiev",Tchaikovsky: The Nutcracker,133600,1998-10-05,"late romantic era, russian romanticism, russian orchestra, classical, orchestra, orchestral performance, classical performance",False,35,0.588,0.237,4,-18.257,0,0.0373,0.94,0.941,0.334,0.54,78.723,4,spotify:track:0T5p4InF1JeJBYHVU5xvJz,Classical
203,"Preghiera (Arr. By Fritz Kreisler From Piano Concerto No. 2 In C Minor, Op. 18, 2nd Movement)","Sergei Rachmaninoff, Gidon Kremer, Daniil Trifonov",Preghiera - Rachmaninov Piano Trios,329653,2017-02-24,"russian romanticism, violin, post-romantic era, compositional ambient, classical, russian classical piano, ukrainian classical, classical performance, classical piano",False,0,0.221,0.0612,0,-21.344,1,0.0392,0.97,0.491,0.0661,0.0692,104.181,3,spotify:track:67XXdBK80hV7APXgWwb3jg,Classical
204,"Suite bergamasque, L. 75: 3. Clair de lune","Claude Debussy, Seong-Jin Cho","Debussy: Suite bergamasque, L. 75, 3. Clair de lune",330840,2017-10-13,"korean classical performance, post-romantic era, korean classical piano, classical, impressionism, classical performance, classical piano",False,0,0.371,0.00593,1,-32.075,1,0.0469,0.993,0.911,0.0699,0.0384,135.297,3,spotify:track:670kHoKB4WnZCVSJz4ymNx,Classical
205,"Suite No.3 In D, BWV 1068: 2. Air","Johann Sebastian Bach, David Bell, Berliner Philharmoniker, Herbert von Karajan",Herbert von Karajan - Adagio,365000,1994-01-01,"german orchestra, early music, classical, german baroque, orchestra, baroque, orchestral performance, classical performance",False,0,0.124,0.0802,2,-25.99,1,0.045,0.923,0.932,0.16,0.0577,96.644,4,spotify:track:7rIWt3zlh2ntF1XDzj3wee,Classical
206,"Swan Lake (Suite), Op.20a, TH 219: 1. Scene - Swan Theme","Pyotr Ilyich Tchaikovsky, Berliner Philharmoniker, Mstislav Rostropovich",Tchaikovsky: Ballet Suites (Swan Lake; The Sleeping Beauty; The Nutcraker),185440,1996-01-01,"late romantic era, russian romanticism, german orchestra, classical, orchestra, classical cello, classical performance",False,0,0.0786,0.227,4,-16.041,0,0.041,0.919,0.924,0.138,0.056,69.884,4,spotify:track:2XRnbXXt4vdrPdI3QL8Lym,Classical
207,"Rondo in A Minor, K. 511","Wolfgang Amadeus Mozart, Seong-Jin Cho","Mozart: Rondo in A Minor, K. 511",602176,2019-09-27,"korean classical performance, korean classical piano, classical, classical era, classical performance, classical piano",False,49,0.346,0.108,2,-22.473,0,0.0395,0.993,0.922,0.0813,0.158,129.55,3,spotify:track:2kAdK72mjmKiAxfAMGgXBU,Classical
208,"Symphony No.3 in F, Op.90: 3. Poco allegretto","Johannes Brahms, Cleveland Orchestra, Lorin Maazel",Brahms: Symphonies Nos. 1-4; Overtures; Haydn Variations,403333,1976-01-01,"late romantic era, american orchestra, classical, orchestra, orchestral performance, german romanticism, classical performance",False,36,0.0746,0.0327,0,-27.191,0,0.0412,0.959,0.886,0.087,0.0504,75.083,3,spotify:track:7lY6qt63y0Ag5lpHMVglLo,Classical
209,"Symphony No.5 In C Minor, Op.67: 1. Allegro con brio","Ludwig van Beethoven, Wiener Philharmoniker, Carlos Kleiber",Beethoven: Symphonies Nos.5 & 7,442000,1995-01-01,"early romantic era, classical, orchestra, orchestral performance, austrian orchestra, classical era, german romanticism, classical performance",False,0,0.294,0.305,0,-15.623,0,0.0386,0.955,0.912,0.0989,0.187,96.574,4,spotify:track:4v3o4IJt1VRDNiM2LCoOXV,Classical
210,"Widerstehe doch der Sünde, BWV 54 (Transcr. by Víkingur Ólafsson)","Johann Sebastian Bach, Víkingur Ólafsson",Johann Sebastian Bach,266213,2018-09-07,"compositional ambient, early music, classical, german baroque, nordic classical piano, baroque, classical piano",False,46,0.42,0.0876,3,-28.052,1,0.0425,0.995,0.9,0.102,0.278,82.496,4,spotify:track:5xVcnhVL0AwcOgbpuxTu6W,Classical
211,"Elégie in C Minor, Op. 24 (Arr. Parkin)","Gabriel Fauré, Sheku Kanneh-Mason, Rowena Calvert, Ashok Klouda, Nicholas Trygstad, Caroline Dearnley, Desmond Neysmith, Josephine Knight, Hannah Roberts, Chris Murray, Robert Max","Elégie in C Minor, Op. 24 (Arr. Parkin)",455467,2019-11-28,"classical cello, post-romantic era, classical",False,0,0.115,0.0422,8,-24.137,1,0.0404,0.966,0.919,0.0896,0.037,87.855,3,spotify:track:4QfYHdV8hMoyS9qKUct98q,Classical
212,"Goldberg Variations, BWV 988: Aria - Edit","Johann Sebastian Bach, Lang Lang","Bach: Goldberg Variations, BWV 988: Aria",161293,2020-07-10,"classical performance, chinese classical piano, early music, classical, german baroque, baroque, chinese classical performance, classical piano",False,35,0.393,0.0152,4,-30.793,0,0.0437,0.995,0.906,0.075,0.164,75.084,4,spotify:track:1hX3yoGAJypm6dMMWLoyKo,Classical
213,3 Gymnopédies: No. 1 in D Major: Lent et douloureux,"Erik Satie, Pascal Rogé",Satie: 3 Gymnopédies; 6 Gnossiennes etc.,190560,1984-01-01,"early modern classical, post-romantic era, early avant garde, classical, french classical piano, impressionism, classical performance, classical piano",False,57,0.425,0.00472,7,-37.89,1,0.0479,0.996,0.953,0.0985,0.484,81.93,3,spotify:track:4nd6FMCfNFWkbi2dnsf5I3,Classical
214,"Valse triste, Op.44","Jean Sibelius, Berliner Philharmoniker, Herbert von Karajan",Herbert von Karajan - Adagio,368000,1994-01-01,"post-romantic era, german orchestra, finnish classical, classical, orchestra, impressionism, orchestral performance, classical performance",False,0,0.172,0.0108,7,-27.061,1,0.0399,0.897,0.927,0.257,0.0988,114.762,3,spotify:track:6SAZljHhCrFcqtVe1AQ0ED,Classical
215,"Variations on an Original Theme, Op.36 ""Enigma"": 9. Nimrod (Adagio)","Edward Elgar, Los Angeles Philharmonic, Zubin Mehta",Elgar: Enigma Variations; Pomp & Circumstance Marches; Serenade for Strings,225133,2001-01-01,"late romantic era, british modern classical, american orchestra, classical, victorian britain, orchestra, orchestral performance, classical performance",False,31,0.0869,0.0587,3,-22.846,1,0.0397,0.929,0.762,0.113,0.0372,86.027,4,spotify:track:3NrOSg735np3PW8OEvt5F8,Classical
216,"Vocalise, Op.34, No.14","Sergei Rachmaninoff, Berliner Philharmoniker, Lorin Maazel","Rachmaninoff: Symphonic Dances, Op.45; Intermezzo ""Aleko""; Vocalise, Op.34",327600,1984-01-01,"russian romanticism, post-romantic era, german orchestra, classical, orchestra, orchestral performance, ukrainian classical, classical performance",False,0,0.07,0.0724,4,-25.949,0,0.0404,0.946,0.896,0.286,0.0369,75.52,4,spotify:track:5CBzaWVsJgl4DD1oNInz9b,Classical
217,"Das Wohltemperierte Klavier: Book 2, BWV 870-893: Präludium f-Moll, BWV 881","Johann Sebastian Bach, András Schiff",J.S. Bach: Das Wohltemperierte Clavier,248293,2012-08-24,"early music, classical, german baroque, hungarian classical performance, baroque, hungarian classical piano, classical performance, classical piano",False,35,0.326,0.0436,5,-30.607,0,0.0407,0.995,0.908,0.0997,0.458,70.121,4,spotify:track:7zv2BCCUu8bwd9fo9BA8IK,Classical
218,"Requiem in D Minor, K.626: III. Sequentia: f. Lacrimosa","Wolfgang Amadeus Mozart, Berliner Philharmoniker, Herbert von Karajan, Wiener Singverein","Mozart: Requiem; ""Coronation Mass""",202000,2007-01-01,"german orchestra, classical, orchestra, orchestral performance, classical era, austrian choir, classical performance",False,34,0.149,0.101,2,-19.935,0,0.0342,0.984,0.917,0.184,0.0486,79.567,4,spotify:track:4Lpe7VxL34rcMnpfOwoqOI,Classical
219,River Flows In You - Orchestra Version,Yiruma,The Rewritten Memories,285251,2021-03-26,"korean instrumental, neo-classical, new age piano",False,54,0.0863,0.201,4,-14.365,0,0.0355,0.915,0.943,0.113,0.0398,74.351,3,spotify:track:02xd7yuAEiLOF7rt4zlPep,Classical
220,On The Nature Of Daylight,"Max Richter, Louisa Fuller, Natalia Bonner, John Metcalfe, Philip Sheppard, Chris Worsey",Voyager - Essential Max Richter,374400,2019-10-04,"british soundtrack, compositional ambient, soundtrack, neo-classical, modern cello, post-minimalism",False,38,0.0958,0.322,10,-13.753,0,0.0458,0.159,0.855,0.105,0.0332,87.339,3,spotify:track:58vWVeAtv2LKwlYyRLPWV5,Classical
221,"Main Title - From ""Star Wars: A New Hope""","John Williams, Wiener Philharmoniker",John Williams in Vienna,385070,2020-08-14,"soundtrack, classical, orchestra, austrian orchestra, classical performance",False,34,0.197,0.422,0,-13.065,1,0.0423,0.513,0.555,0.284,0.0948,94.018,4,spotify:track:31BLOz0XDJPPDKI94Gd14v,Classical
222,"24 Préludes, Op. 28: No. 15 in D-Flat Major: Sostenuto","Frédéric Chopin, Martha Argerich",Chopin: Preludes; Sonata No.2,290933,2002-01-01,"early romantic era, polish classical, classical, latin american classical piano, classical performance, classical piano",False,33,0.335,0.0118,1,-23.89,1,0.0406,0.992,0.933,0.085,0.0805,91.146,4,spotify:track:5wDBBKEIiDYwPQj4SpbBPI,Classical
223,"Variations and Fugue on a Theme by Handel, Op.24: Aria - Live","Johannes Brahms, Alfred Brendel",Schumann: Piano Concerto / Brahms: Variations & Fugue on a Theme by Handel (Live In Vienna),52929,2018-03-09,"late romantic era, classical, austrian classical piano, german romanticism, classical performance, classical piano",False,0,0.491,0.0759,10,-25.558,1,0.0485,0.988,0.943,0.128,0.549,98.595,5,spotify:track:1gK2cDl2dY7DFUEXvoMms6,Classical
224,"Préludes / Book 1, L. 117: 8. La fille aux cheveux de lin","Claude Debussy, Víkingur Ólafsson","Debussy: Préludes / Book 1, L. 117: 8. La fille aux cheveux de lin",143806,2020-02-21,"post-romantic era, compositional ambient, classical, nordic classical piano, impressionism, classical piano",False,34,0.377,0.0105,6,-32.994,1,0.0426,0.994,0.895,0.0638,0.0996,76.055,3,spotify:track:3vSOD8Ng5m8eLH4EhoJcTL,Classical
225,Schindler's List: Main Theme,"John Williams, Janine Jansen, Royal Philharmonic Orchestra, Barry Wordsworth",Janine Jansen,223173,2003-01-01,"violin, soundtrack, orchestra, orchestral performance, british orchestra, classical performance",False,37,0.0875,0.112,2,-22.576,0,0.0471,0.966,0.39,0.0931,0.0394,68.218,3,spotify:track:33DWEcHqtj1w5rnghLE77x,Classical
226,"Andante Spianato & Grande Polonaise Brillante in G Major / E Flat Major, Op. 22: 1. Andante spianato","Frédéric Chopin, Benjamin Grosvenor",Dances,241800,2012-01-01,"early romantic era, polish classical, classical, british classical piano, classical piano",False,29,0.285,0.00733,7,-36.605,1,0.0413,0.959,0.877,0.104,0.0798,130.147,4,spotify:track:4CBIdJ5o1XyMlkUg4jOHWg,Classical
227,"Nulla in mundo pax, R.630: 1. Nulla in mundo pax sincera","Antonio Vivaldi, Emma Kirkby, Academy of Ancient Music, Christopher Hogwood",Baroque Adagios,168013,2002-01-01,"historically informed performance, italian baroque, early music, classical, choral, opera, baroque, orchestral performance, classical soprano, baroque ensemble, british orchestra, classical performance",False,33,0.302,0.183,3,-14.139,1,0.044,0.808,0.0198,0.17,0.111,99.064,4,spotify:track:65J9Ep6oWjSgyJ8MFChjWl,Classical
228,"Solomon, HWV 67 / Act 3: Sinfonia ""The Arrival Of The Queen Of Sheba""","George Frideric Handel, The English Concert, Trevor Pinnock",Handel: Music for the Royal Fireworks,188000,1995-01-01,"historically informed performance, early music, classical, german baroque, choral, baroque, orchestral performance, british choir, baroque ensemble, harpsichord, british orchestra, english baroque, classical performance",False,37,0.607,0.323,9,-17.426,1,0.0416,0.938,0.933,0.274,0.891,117.574,4,spotify:track:6Ntsj2X8cjYHoG9ykImLsT,Classical
229,"Valse in A Minor, Op. posth. B. 150 (Version for Harp in A Flat Minor)","Frédéric Chopin, Magdalena Hoffmann","Chopin: Valse in A Minor, Op. posth. B. 150 (Version for Harp in A Flat Minor)",142638,2021-05-07,"early romantic era, polish classical, classical",False,38,0.391,0.0939,8,-25.725,0,0.0531,0.982,0.933,0.107,0.101,127.162,4,spotify:track:7i9cdG6l1lg0xAraTublsw,Classical
230,"Nocturne No.6 In G Minor, Op.15 No.3","Frédéric Chopin, Daniel Barenboim",Chopin: Nocturnes,236467,1982-01-01,"early romantic era, polish classical, classical, israeli classical piano, orchestral performance, classical performance",False,57,0.447,0.0159,2,-25.612,0,0.063,0.995,0.933,0.195,0.107,131.542,4,spotify:track:1YluEbLfaWBfV2GpQQLOcZ,Classical
231,"Violin Concerto No.2 in E, BWV 1042: 1. Allegro","Johann Sebastian Bach, Janine Jansen, Boris Brovtsyn, Cindy Albracht, Frederik Paulsson, Julia-Maria Kretz, Tijmen Huisingh, Monika Urbonaite, Nimrod Guez, Pauline Sachse, Maarten Jansen, Rick Stotijn, Jan Jansen",Bach Concertos,445624,2013-01-01,"violin, contrabass, early music, classical, german baroque, baroque, classical performance",False,31,0.447,0.327,4,-16.489,1,0.0432,0.864,0.0224,0.085,0.565,100.439,4,spotify:track:0EnEULk14Oso59QtQHVUoC,Classical
232,Glassworks: Opening,"Philip Glass, Víkingur Ólafsson",Philip Glass: Piano Works,464453,2017-01-27,"american contemporary classical, minimalism, compositional ambient, classical, nordic classical piano, contemporary classical, classical piano",False,46,0.0745,0.00696,3,-39.507,1,0.0434,0.994,0.915,0.071,0.0846,213.087,3,spotify:track:2XYEu7Deyz20WeL6Py3XLc,Classical
233,"Souvenir d'un lieu cher, Op.42: 3. Mélodie","Pyotr Ilyich Tchaikovsky, Janine Jansen, Mahler Chamber Orchestra, Daniel Harding",Tchaikovsky: Violin Concerto,232680,2008-01-01,"violin, late romantic era, russian romanticism, classical, chamber orchestra, orchestral performance, classical performance",False,35,0.225,0.0486,3,-25.253,1,0.0609,0.873,0.0292,0.096,0.0695,98.763,5,spotify:track:1fWeZQfdmAoi3HWpHcn4tM,Classical
234,Two Dialogues with Postscript: III. Morning Serenade - Edit,"Valentin Silvestrov, Hélène Grimaud, Camerata Salzburg",Silvestrov: Two Dialogues with Postscript: III. Morning Serenade (Edit),162133,2020-10-09,"early modern classical, avant-garde, french classical piano, chamber orchestra, contemporary classical, ukrainian classical piano, ukrainian classical, austrian orchestra, classical performance, classical piano",False,34,0.0659,0.0102,4,-34.463,0,0.0461,0.866,0.941,0.0899,0.0376,69.004,4,spotify:track:4cfwFc5ptXuzQMT9fSdnOl,Classical
235,"Après un rêve, Op. 7, No. 1 (Arr. Piano)","Gabriel Fauré, Alan Feinberg",The American Virtuoso,198493,1992-11-01,"american classical piano, post-romantic era, classical, classical piano",False,36,0.411,0.0155,5,-28.791,0,0.0406,0.995,0.88,0.0813,0.0379,97.841,3,spotify:track:0d71p8tQDxLgdTkEHcxQyl,Classical
236,Nuvole Bianche,Ludovico Einaudi,Una Mattina,357707,2004-01-01,"compositional ambient, neo-classical, bow pop",False,71,0.191,0.0582,8,-25.398,1,0.0578,0.961,0.89,0.0941,0.0454,132.614,1,spotify:track:3weNRklVDqb4Rr5MhKBR3D,Classical
237,"The Well-Tempered Clavier: Book 1, BWV 846-869: 1. Prelude in C Major, BWV 846","Johann Sebastian Bach, Lang Lang","J.S. Bach: The Well-Tempered Clavier: Book 1, BWV 846-869: 1. Prelude in C Major, BWV 846",139307,2019-03-15,"classical performance, chinese classical piano, early music, classical, german baroque, baroque, chinese classical performance, classical piano",False,45,0.221,0.126,0,-25.367,1,0.0447,0.989,0.897,0.0769,0.216,133.564,4,spotify:track:4i8ly7ffzWu8nfKLI8SZFj,Classical
238,Deux Arabesques L. 66: No. 1 Andante con moto,"Claude Debussy, Zoltán Kocsis",Classics for Creativity,237000,2018-10-19,"post-romantic era, hungarian classical performance, classical, impressionism, hungarian classical piano, classical performance",False,30,0.284,0.0189,4,-26.936,1,0.0353,0.994,0.909,0.0769,0.0575,72.901,4,spotify:track:3z3nJD2LEW3yFMaEjjGerZ,Classical
239,Three Postludes (1981/82): Postlude No. 3,"Valentin Silvestrov, Anja Lechner, Silke Avenhaus","Silvestrov: Leggiero, Pesante",255960,2002-02-19,"early modern classical, avant-garde, contemporary classical, ukrainian classical piano, ukrainian classical, classical cello",False,48,0.116,0.0011,2,-39.982,1,0.0544,0.988,0.227,0.0991,0.0387,70.332,3,spotify:track:2ZrF3UfwS50CKE8jQQVjWj,Classical
240,"Danse Macabre, Op.40, R.171","Camille Saint-Saëns, Orchestre Symphonique de Montréal, Andrew Wan, Kent Nagano",Danse Macabre,442693,2016-10-14,"late romantic era, violin, classical, orchestra, orchestral performance, french romanticism, classical performance",False,58,0.371,0.131,2,-23.899,1,0.0413,0.898,0.925,0.0847,0.0655,105.328,4,spotify:track:4PRnYCH5hoxypKVcOBvx3a,Classical
241,"Piano Concerto in G Major, M. 83: 2. Adagio assai","Maurice Ravel, Krystian Zimerman, Cleveland Orchestra, Pierre Boulez",Ravel: Piano Concertos; Valses nobles et sentimentales,563000,1998-01-01,"early modern classical, post-romantic era, polish classical piano, american orchestra, acousmatic, classical, orchestra, avant-garde, neoclassicism, impressionism, contemporary classical, orchestral performance, serialism, classical performance, classical piano",False,55,0.126,0.0159,4,-34.595,1,0.0401,0.976,0.949,0.0863,0.0373,74.02,4,spotify:track:4ju98rvX917EwXLKLnRbQ2,Classical
242,Für Alina,"Arvo Pärt, Alexander Malter",Alina,647973,1999-10-15,"minimalism, compositional ambient, contemporary classical piano, classical, baltic classical, contemporary classical",False,49,0.476,0.000707,11,-36.606,0,0.164,0.864,0.299,0.104,0.27,68.311,4,spotify:track:2Lio4KTzsA8BPLhXmyo4CQ,Classical
243,"Schwanengesang, D. 957: 4. Ständchen In D Minor (Arr. For Violin And Piano)","Franz Schubert, Anne-Sophie Mutter, Daniil Trifonov",Schubert: Forellenquintett - Trout Quintet,271560,2017-11-03,"early romantic era, violin, classical, russian classical piano, classical era, classical performance, classical piano",False,41,0.235,0.0561,2,-23.311,1,0.0442,0.95,0.29,0.119,0.0518,107.619,4,spotify:track:6aANvQTjMgtOlCAaHlYcyn,Classical
244,"Rhapsody On A Theme Of Paganini, Op.43: Variation 18. Andante cantabile","Sergei Rachmaninoff, Daniil Trifonov, Philadelphia Orchestra, Yannick Nézet-Séguin",Rachmaninov Variations,174653,2015-08-28,"russian romanticism, post-romantic era, american orchestra, classical, russian classical piano, orchestra, orchestral performance, ukrainian classical, classical performance, classical piano",False,60,0.205,0.0525,1,-23.841,1,0.0327,0.98,0.906,0.103,0.0511,88.316,4,spotify:track:419qlOGNXoyICx4jO0hqaj,Classical
245,"Suite bergamasque, L. 75: 3. Clair de lune","Claude Debussy, Alice Sara Ott",Nightfall,294960,2018-08-24,"post-romantic era, german classical piano, classical, impressionism, classical performance, classical piano",False,57,0.335,0.00501,1,-33.366,1,0.0451,0.993,0.919,0.0618,0.0383,132.085,3,spotify:track:3hCPh4oVVjaM8tv9sFH8cx,Classical
246,Short Ride in a Fast Machine,"John Adams, Orchestre Symphonique de Montréal, Kent Nagano",The John Adams Album,246760,2019-09-13,"american contemporary classical, minimalism, compositional ambient, avant-garde, classical, orchestra, contemporary classical, orchestral performance, post-minimalism, classical performance",False,32,0.392,0.501,2,-12.513,1,0.146,0.682,0.909,0.442,0.113,152.481,3,spotify:track:6Olyr6tQ7DKWPJro6nn35C,Classical
247,Ab Ovo,Joep Beving,Prehension,288280,2017-04-07,"compositional ambient, neo-classical",False,56,0.393,0.0429,9,-25.727,0,0.0341,0.992,0.925,0.0821,0.0394,135.405,4,spotify:track:5BRfucuiAf5IYRbwBYBYPZ,Classical
248,"Orchestral Suite No. 3 in D Major, BWV 1068: II. Air","Johann Sebastian Bach, Orpheus Chamber Orchestra",Orpheus Chamber Orchestra - Baroque Highlights,284000,1990-01-01,"american orchestra, early music, classical, german baroque, chamber orchestra, baroque, classical organ, classical performance",False,55,0.0891,0.0894,2,-25.653,1,0.042,0.936,0.748,0.416,0.0728,80.828,4,spotify:track:6t7lMFHSifu9j8NPMNCv9T,Classical
249,"The Nutcracker, Op.71, TH.14 / Act 2: No. 12d Trépak (Russian Dance)","Pyotr Ilyich Tchaikovsky, Mariinsky Orchestra, Valery Gergiev",Tchaikovsky: The Nutcracker,60600,1998-10-05,"late romantic era, russian romanticism, russian orchestra, classical, orchestra, orchestral performance, classical performance",False,31,0.488,0.606,7,-12.734,1,0.0519,0.424,0.0606,0.421,0.971,86.849,4,spotify:track:3lLKvUcryMjlY35OizFKJb,Classical
250,"Rage Over A Lost Penny, Op.129","Ludwig van Beethoven, Valentina Lisitsa",Beethoven: Rage Over A Lost Penny,373665,2014-01-01,"early romantic era, classical, ukrainian classical piano, classical era, german romanticism, classical performance, classical piano",False,49,0.303,0.193,7,-19.428,1,0.0334,0.99,0.909,0.0887,0.322,79.845,4,spotify:track:3QnU25Zw23qOUugdtTWgsY,Classical
251,Meditation: Méditation from Thaïs,"Jules Massenet, Nicola Benedetti, London Symphony Orchestra, Daniel Harding",Szymanowski: Violin Concerto No.1,331933,2005-01-01,"violin, post-romantic era, french opera, classical, orchestra, orchestral performance, british orchestra, french romanticism, classical performance",False,50,0.114,0.0701,4,-23.417,0,0.0445,0.87,0.431,0.0916,0.0371,89.33,1,spotify:track:7pgJTa3eZM4kkT2vsZUmFt,Classical
252,"Wachet auf, ruft uns die Stimme, Cantata BWV 140: 4. ""Zion hört die Wächter singen""","Johann Sebastian Bach, Peter Schreier, Münchener Bach-Orchester, Karl Richter","Bach, J.S.: Cantata BWV 140, Magnificat BWV 243",356867,1979-01-01,"classical tenor, early music, classical, german baroque, barockinterpreten, baroque, baroque ensemble, classical organ, classical performance",False,53,0.147,0.165,3,-19.898,1,0.037,0.861,0.478,0.129,0.159,143.528,3,spotify:track:1k82bzEjGy47GX0EbVPseH,Classical
253,Adoration,"Florence Beatrice Price, Randall Goosby, Zhu Wang",Price: Adoration,218107,2021-05-07,"american modern classical, african-american classical, american romanticism",False,36,0.151,0.0857,7,-25.567,1,0.0521,0.984,0.0636,0.0899,0.0621,78.785,4,spotify:track:6brnswWmZ8Xdf4MWeskofY,Classical
254,"6 Pieces for Piano, P. 44: No. 3. Notturno. Lento (Version for Harp)","Ottorino Respighi, Magdalena Hoffmann","Respighi: 6 Pieces for Piano, P. 44: No. 3. Notturno. Lento (Version for Harp)",300232,2021-03-12,"early modern classical, post-romantic era, italian romanticism, classical, neoclassicism, impressionism",False,37,0.152,0.0274,6,-29.234,1,0.0478,0.979,0.895,0.107,0.0398,88.171,4,spotify:track:3mk0kPavvau5tz8b174cdl,Classical
255,"Du bist die Ruh', D. 776 (Transc. for Cello & Piano)","Franz Schubert, Kian Soltani, Aaron Pilsan","Schubert: Du bist die Ruh', D. 776 (Transc. for Cello & Piano)",261720,2021-05-14,"early romantic era, classical, classical cello, classical era, austrian classical piano",False,37,0.102,0.0419,10,-24.896,1,0.0485,0.977,0.834,0.0866,0.0406,170.8,5,spotify:track:7oenWdkfvoEySYVc0rH6Cq,Classical
256,"Piano Sonata No.14 In C Sharp Minor, Op.27 No.2 -""Moonlight"": 3. Presto agitato","Ludwig van Beethoven, Daniel Barenboim",Beethoven: The Piano Sonatas,461400,1984-01-01,"early romantic era, classical, israeli classical piano, orchestral performance, classical era, german romanticism, classical performance",False,53,0.287,0.0855,6,-24.19,0,0.0481,0.992,0.888,0.105,0.114,156.795,4,spotify:track:2OQzVmgl8WoNEYDdOLSEOf,Classical
