,title,artists,album,duration_ms,release_date,artist_genres,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,uri,genre
245,Ramen & OJ,"Joyner Lucas, Lil Baby",Ramen & OJ,218448,2021-04-30,"atl trap, rap, hip hop, atl hip hop, pop rap, boston hip hop, trap",True,84,0.597,0.571,1,-6.205,0,0.293,0.492,0.0,0.093,0.165,106.196,3,spotify:track:4TIqzdAssasqx3DAe6cG9J,Hip-Hop-Rap
246,AP - Music from the film Boogie,Pop Smoke,AP (Music from the film Boogie),171892,2021-02-26,brooklyn drill,True,79,0.751,0.744,1,-6.859,1,0.177,0.152,0.000568,0.252,0.634,148.014,4,spotify:track:17vGPZ5EsdvtgAOCD4FLWI,Hip-Hop-Rap
247,Case Closed,"Young Dolph, Key Glock",Dum and Dummer 2,227912,2021-03-26,"gangster rap, memphis hip hop, southern hip hop, rap, hip hop, tennessee hip hop, trap",True,67,0.886,0.722,6,-5.185,0,0.198,0.0183,2.35e-05,0.0826,0.51,144.042,4,spotify:track:3RvLAm0ESbUOUZOD7sF4xn,Hip-Hop-Rap
248,Grey Area,2 Chainz,So Help Me God!,171838,2020-11-13,"gangster rap, southern hip hop, rap, hip hop, atl hip hop, pop rap, trap",True,69,0.897,0.767,11,-4.544,1,0.0959,0.0679,0.000364,0.129,0.675,134.913,4,spotify:track:6jzW19SQaLj1kLArvipGQZ,Hip-Hop-Rap
249,Allowance (feat. Kash Doll),"Babyface Ray, Kash Doll",Unfuckwitable,143480,2021-02-12,"escape room, vapor trap, pop r&b, r&b, cali rap, detroit hip hop, detroit trap, hip pop, trap queen",True,51,0.77,0.748,1,-4.944,1,0.0449,0.00651,0.00402,0.144,0.263,101.501,4,spotify:track:6RNAb5uJQtTEYZLsw2ljSx,Hip-Hop-Rap
250,Batman,LPB Poody,Batman,156432,2021-02-12,florida rap,True,77,0.893,0.565,1,-4.74,1,0.268,0.0754,0.0,0.0375,0.808,81.009,4,spotify:track:1xMvdOFQaql3EBkHmuh2TK,Hip-Hop-Rap
251,I Don't Like,"Chief Keef, Lil Reese",Finally Rich (Deluxe),293840,2012-01-01,"chicago bop, chicago drill, southern hip hop, rap, hip hop, underground hip hop, chicago rap, drill, pop rap, trap",True,66,0.742,0.844,2,-4.622,1,0.0479,0.000634,0.0,0.0659,0.416,131.986,4,spotify:track:2ikkgfIIM9kGKZCXzXnTpj,Hip-Hop-Rap
252,Life Is Good (feat. Drake),"Future, Drake",Life Is Good (feat. Drake),237735,2020-01-10,"canadian pop, southern hip hop, rap, hip hop, canadian hip hop, toronto rap, atl hip hop, pop rap, trap",True,83,0.676,0.609,2,-5.831,0,0.481,0.0706,0.0,0.152,0.508,142.037,4,spotify:track:5yY9lUy8nbvjM1Uyo1Uqoc,Hip-Hop-Rap
253,Errbody,Lil Baby,Errbody,210699,2020-12-03,"atl hip hop, atl trap, trap, rap",True,73,0.887,0.606,2,-6.572,1,0.324,0.000407,0.0,0.151,0.272,139.995,4,spotify:track:6eVxH9Kyanzrw636zJRPcw,Hip-Hop-Rap
254,Missiles (feat. Trippie Redd),"Lil Gnar, Trippie Redd",Missiles (feat. Trippie Redd),154462,2021-02-12,"melodic rap, rap, vapor trap, underground hip hop, dark trap, atl hip hop, trap",True,64,0.797,0.713,2,-4.384,1,0.279,0.0696,0.0,0.0694,0.464,130.059,4,spotify:track:3ZsbSopfR7yCEaj8BCEvLi,Hip-Hop-Rap
255,Hot (feat. Gunna),"Young Thug, Gunna",So Much Fun,193027,2019-08-16,"atl trap, gangster rap, melodic rap, rap, hip hop, atl hip hop, pop rap, trap",True,74,0.855,0.651,0,-8.044,0,0.235,0.063,0.0,0.0772,0.559,111.997,4,spotify:track:5Z8HZM6iQMhhqyPcCGY5g9,Hip-Hop-Rap
256,All Black,G Herbo,Judas and the Black Messiah: The Inspired Album,172967,2021-02-12,"chicago drill, southern hip hop, rap, chicago rap, drill, trap",True,54,0.849,0.834,2,-4.642,1,0.231,0.0123,0.0,0.307,0.517,133.971,4,spotify:track:1cwGnaxEAu7fnt8YYROisL,Hip-Hop-Rap
257,Isis,"Joyner Lucas, Logic",Isis,236000,2019-05-23,"rap, hip hop, dmv rap, conscious hip hop, pop rap, boston hip hop",True,69,0.918,0.837,1,-6.792,1,0.255,0.234,0.0,0.227,0.855,120.017,4,spotify:track:36TO60sxDduIsO3xH8IcUh,Hip-Hop-Rap
258,Spicy (feat. Post Malone),"Ty Dolla $ign, Post Malone",Spicy (feat. Post Malone),144028,2020-10-21,"melodic rap, southern hip hop, rap, dfw rap, r&b, pop, trap soul, pop rap, trap",True,35,0.784,0.496,7,-5.746,1,0.0435,0.14,0.0,0.113,0.132,100.002,4,spotify:track:5nWVyZaCwtfAkBnwDuXjBh,Hip-Hop-Rap
259,Dior,Pop Smoke,Meet The Woo,216387,2019-07-26,brooklyn drill,True,84,0.548,0.805,7,-5.732,1,0.351,0.212,0.000389,0.408,0.648,142.094,4,spotify:track:79s5XnCN4TJKTVMSmOx8Ep,Hip-Hop-Rap
260,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),"DJ Khaled, Lil Baby, Lil Durk",KHALED KHALED,236524,2021-04-30,"atl trap, chicago drill, southern hip hop, rap, hip hop, chicago rap, drill, atl hip hop, miami hip hop, trap, pop rap",True,83,0.477,0.727,2,-4.053,1,0.286,0.000866,0.0,0.108,0.227,150.062,4,spotify:track:1EJIcDYXwSqipW5dFe4uJz,Hip-Hop-Rap
261,Little While (feat. Big Sean & Hit-Boy),"Sada Baby, Big Sean, Hit-Boy",Little While (feat. Big Sean & Hit-Boy),219192,2021-05-17,"southern hip hop, rap, hip hop, scam rap, detroit trap, detroit hip hop, cali rap, pop rap, trap",True,58,0.834,0.888,7,-3.944,1,0.222,0.00308,0.0,0.288,0.563,114.92,4,spotify:track:59n5c3TWAAGauYCG2Zx9PU,Hip-Hop-Rap
262,Baby Sitter (feat. Offset),"DaBaby, Offset",Baby On Baby,157693,2019-03-01,"north carolina hip hop, southern hip hop, rap, hip hop, atl hip hop, pop rap, trap",True,70,0.852,0.73,1,-5.803,1,0.0579,0.0219,0.0,0.336,0.394,92.506,4,spotify:track:7f1zjZG77S891Uv4O68yfk,Hip-Hop-Rap
263,Real As It Gets (feat. EST Gee),"Lil Baby, EST Gee",Real As It Gets (feat. EST Gee),192804,2021-03-04,"atl trap, rap, kentucky hip hop, atl hip hop, trap",True,79,0.779,0.705,6,-5.891,0,0.163,0.00471,0.0,0.0971,0.196,140.005,4,spotify:track:7eX3um6NpOQKWJMGCi97XD,Hip-Hop-Rap
264,Camelot,NLE Choppa,Camelot,148759,2019-09-13,memphis hip hop,True,73,0.787,0.713,7,-5.252,1,0.401,0.0849,0.0,0.717,0.761,175.046,4,spotify:track:4sWuPniHClkInYAnzXAYUF,Hip-Hop-Rap
265,24 (feat. Lil Baby),"Money Man, Lil Baby",24 (feat. Lil Baby),182857,2020-08-14,"atl trap, memphis hip hop, southern hip hop, rap, atl hip hop, trap",True,75,0.868,0.638,2,-7.746,1,0.0736,0.146,0.0565,0.0931,0.459,126.03,4,spotify:track:7v96VvFLS0wSYT8kewNLRy,Hip-Hop-Rap
266,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Tory Lanez, Jack Harlow, DaBaby, Lil Wayne","WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix]",227478,2020-06-24,"new orleans rap, canadian trap, north carolina hip hop, melodic rap, rap, hip hop, r&b, canadian hip hop, toronto rap, kentucky hip hop, deep underground hip hop, pop rap, trap",True,82,0.904,0.723,11,-5.224,0,0.26,0.0631,0.0,0.185,0.835,145.013,4,spotify:track:2MbdDtCv5LUVjYy9RuGTgC,Hip-Hop-Rap
267,Twerkulator,City Girls,Twerkulator,138542,2021-05-21,"dance pop, r&b, scam rap, pop, trap queen, pop rap",True,75,0.895,0.469,1,-5.882,1,0.0661,0.0012,4.56e-05,0.192,0.076,126.917,4,spotify:track:2Ty7EDf9XLYzEUqEIwJfDC,Hip-Hop-Rap
268,Straightenin,Migos,Straightenin,255532,2021-05-14,"southern hip hop, rap, hip hop, atl hip hop, pop rap, trap",True,82,0.847,0.629,9,-5.81,1,0.102,0.0318,0.0,0.152,0.109,135.976,4,spotify:track:3X2r2CnHOJeV5YekPTgBnK,Hip-Hop-Rap
269,POPSTAR (feat. Drake),"DJ Khaled, Drake",POPSTAR (feat. Drake),200221,2020-07-17,"canadian pop, southern hip hop, rap, hip hop, canadian hip hop, toronto rap, miami hip hop, trap, pop rap",True,83,0.8,0.56,5,-4.818,0,0.261,0.057,0.0,0.134,0.45,163.071,4,spotify:track:6EDO9iiTtwNv6waLwa1UUq,Hip-Hop-Rap
270,"Never Recover (Lil Baby & Gunna, Drake)","Lil Baby, Gunna, Drake",Drip Harder,194732,2018-10-05,"atl trap, melodic rap, canadian pop, rap, hip hop, canadian hip hop, toronto rap, atl hip hop, pop rap, trap",True,71,0.753,0.686,1,-5.415,0,0.284,0.0677,0.0,0.193,0.886,132.055,4,spotify:track:6wWaVoUOzLQJHd3bWAUpdZ,Hip-Hop-Rap
271,Jesse Owens (feat. NAV),"Rowdy Rebel, NAV",Jesse Owens (feat. NAV),185785,2021-02-12,"canadian trap, melodic rap, rap, hip hop, canadian hip hop, toronto rap, nyc rap, pop rap, trap",True,62,0.821,0.745,10,-4.844,0,0.286,0.0653,0.0,0.166,0.432,142.023,4,spotify:track:4iDCuTlmGNbpuUILTsJ9vf,Hip-Hop-Rap
272,Said Sum,Moneybagg Yo,Code Red,155168,2020-09-18,"memphis hip hop, southern hip hop, rap, hip hop, tennessee hip hop, trap",True,72,0.929,0.667,8,-6.789,0,0.353,0.0185,0.0,0.1,0.274,126.998,4,spotify:track:3sKz6Sd72K0ofPWcJPPk6H,Hip-Hop-Rap
273,Suge,DaBaby,Baby On Baby,163320,2019-03-01,"north carolina hip hop, rap",True,78,0.876,0.662,2,-6.482,0,0.426,0.0608,0.0,0.127,0.844,75.445,4,spotify:track:2gwkD6igEhQbDQegRCcdoB,Hip-Hop-Rap
274,Nonstop,Drake,Scorpion,238614,2018-06-29,"canadian pop, rap, hip hop, canadian hip hop, toronto rap, pop rap",True,78,0.912,0.412,7,-8.074,1,0.123,0.0165,0.0126,0.104,0.423,154.983,4,spotify:track:0TlLq3lA83rQOYtrqBqSct,Hip-Hop-Rap
275,Black Skinhead,Kanye West,Yeezus,188013,2013-06-18,"chicago rap, rap",True,75,0.766,0.809,1,-6.123,1,0.279,0.0011,0.0,0.168,0.325,130.127,4,spotify:track:722tgOgdIbNe3BEyLnejw4,Hip-Hop-Rap
276,9 Bridge,"Rowdy Rebel, A Boogie Wit da Hoodie",9 Bridge,147963,2021-05-14,"melodic rap, rap, nyc rap, pop rap, trap",True,71,0.642,0.589,5,-7.392,0,0.302,0.124,0.0,0.0868,0.72,95.543,5,spotify:track:2sHekv6OdEiO4htSjdB9j4,Hip-Hop-Rap
277,Ric Flair Drip (& Metro Boomin),"Offset, Metro Boomin",Without Warning,172800,2017-10-30,"southern hip hop, rap, hip hop, atl hip hop, pop rap, trap",True,82,0.88,0.428,9,-8.28,1,0.206,0.149,5.07e-05,0.114,0.333,100.007,4,spotify:track:7sO5G9EABYOXQKNPNiE9NR,Hip-Hop-Rap
278,Move Ya Hips (feat. Nicki Minaj & MadeinTYO),"A$AP Ferg, Nicki Minaj, MadeinTYO",Floor Seats II,144973,2020-09-25,"melodic rap, southern hip hop, rap, hip hop, underground hip hop, dance pop, post-teen pop, vapor trap, pop, hip pop, queens hip hop, atl hip hop, pop rap, trap",True,64,0.808,0.676,4,-4.902,1,0.223,0.0618,2.68e-06,0.11,0.0763,144.018,4,spotify:track:13v5IXnvO2BccWwOx5rb4s,Hip-Hop-Rap
279,Look At Me!,XXXTENTACION,Look At Me!,126346,2017-02-20,"emo rap, miami hip hop",True,82,0.763,0.726,1,-6.405,1,0.282,0.259,0.0,0.0976,0.349,139.059,4,spotify:track:7floNISpH8VF4z4459Qo18,Hip-Hop-Rap
280,Money In The Grave (Drake ft. Rick Ross),"Drake, Rick Ross",The Best In The World Pack,205427,2019-06-15,"gangster rap, canadian pop, southern hip hop, rap, hip hop, canadian hip hop, toronto rap, dirty south rap, pop rap, trap",True,80,0.831,0.502,10,-4.045,0,0.046,0.101,0.0,0.122,0.101,100.541,4,spotify:track:5ry2OE6R2zPQFDO85XkgRb,Hip-Hop-Rap
281,Time Today,Moneybagg Yo,Time Today,136939,2021-02-03,"memphis hip hop, southern hip hop, rap, hip hop, tennessee hip hop, trap",True,67,0.909,0.617,1,-7.736,1,0.401,0.044,0.0,0.233,0.301,136.924,4,spotify:track:2bo0HCDcZj8BYjoht9zYgk,Hip-Hop-Rap
282,VALENTINO,24kGoldn,DROPPED OUTTA COLLEGE,179133,2019-11-22,cali rap,True,76,0.746,0.717,9,-4.841,0,0.179,0.199,0.0,0.132,0.523,150.964,4,spotify:track:6piAUJJQFD8oHDUr0b7l7q,Hip-Hop-Rap
283,Unlock The Swag,"Rae Sremmurd, Jace of Two-9",SremmLife,322787,2015-01-06,"melodic rap, southern hip hop, rap, hip hop, pop rap, trap, mississippi hip hop",True,44,0.922,0.54,6,-5.917,0,0.0677,0.135,1.32e-05,0.0772,0.255,113.969,4,spotify:track:4sAyDtswbHLWyFJgUMt8hu,Hip-Hop-Rap
284,Plain Jane,A$AP Ferg,Still Striving,173600,2017-08-18,"southern hip hop, rap, hip hop, underground hip hop, pop rap, trap",True,76,0.797,0.844,11,-5.482,1,0.275,0.0651,0.0,0.087,0.52,170.142,4,spotify:track:4dVpf9jZjcORqGTLUaeYj9,Hip-Hop-Rap
285,Need It,"Migos, YoungBoy Never Broke Again",Need It,195681,2020-05-22,"southern hip hop, rap, hip hop, baton rouge rap, atl hip hop, pop rap, trap",True,74,0.852,0.745,11,-3.667,0,0.171,0.0313,0.0,0.0824,0.897,148.007,4,spotify:track:6mtjo5kIHKlboGE84lf1FJ,Hip-Hop-Rap
286,You A Dime,"DJ Chose, Gucci Mane",You A Dime,164127,2021-01-22,"houston rap, gangster rap, southern hip hop, rap, hip hop, dirty south rap, atl hip hop, pop rap, trap",True,55,0.804,0.769,1,-5.675,0,0.349,0.0302,0.0,0.286,0.876,79.042,4,spotify:track:3asjKt5lvYEs5M8Pm2Mald,Hip-Hop-Rap
287,Uproar,"Lil Wayne, Swizz Beatz",Tha Carter V,194184,2018-09-28,"new orleans rap, southern hip hop, rap, hip hop, battle rap, hip pop, pop rap, trap",True,71,0.743,0.87,1,-2.188,1,0.212,0.0595,0.0,0.299,0.884,99.079,4,spotify:track:3wScL5W8H40zzCKN0atfBk,Hip-Hop-Rap
288,Swervin (feat. 6ix9ine),"A Boogie Wit da Hoodie, 6ix9ine",Hoodie SZN,189487,2018-12-21,"emo rap, melodic rap, rap, pop rap, trap",True,79,0.581,0.662,9,-5.239,1,0.303,0.0153,0.0,0.111,0.434,93.023,4,spotify:track:1wJRveJZLSb1rjhnUHQiv6,Hip-Hop-Rap
289,The Box,Roddy Ricch,Please Excuse Me for Being Antisocial,196653,2019-12-06,"melodic rap, trap, rap",True,86,0.896,0.586,10,-6.687,0,0.0559,0.104,0.0,0.79,0.642,116.971,4,spotify:track:0nbXyq5TXYPCO7pr3N8S4I,Hip-Hop-Rap
