,title,artists,album,duration_ms,release_date,artist_genres,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,uri,genre
269,Dixie,"Billy Randolph, The High Hatters",Roaring' 20's,182360,2019-11-03,,False,8,0.575,0.536,5,-13.07,1,0.0556,0.874,0.0649,0.483,0.934,98.335,4,spotify:track:4oNl9jhmp0PFJvyWR4vdQP,Jazz
270,I Found A New Baby,Sidney Bechet,The Best Of Sidney Bechet,188640,1994-01-01,"jazz clarinet, dixieland, vocal jazz, new orleans jazz, big band, swing, jazz, cool jazz, stride",False,26,0.631,0.77,9,-7.697,0,0.0572,0.696,0.914,0.233,0.823,125.09,4,spotify:track:666dKdmoRCRcBNY6BwB98J,Jazz
271,Bourbon Street Parade,The Dukes Of Dixieland,New Orleans Jazz Collection - French Quarter Favorites,154826,2012-11-08,"dixieland, ragtime, new orleans jazz",False,33,0.701,0.436,0,-11.709,0,0.0477,0.632,7.68e-05,0.278,0.895,121.314,4,spotify:track:4QbweORkjDpipFhhLdEnYR,Jazz
272,Jazz Me Blues,"Al Hirt, Tom Delaney",New Orleans Jazz Essentials,216733,2013-11-26,"dixieland, adult standards, easy listening, space age pop, jazz trumpet, new orleans jazz, lounge",False,0,0.642,0.474,7,-13.595,0,0.0462,0.775,0.0657,0.157,0.944,95.674,4,spotify:track:6j5bXgdIfn2Z4uIcNiFuR7,Jazz
273,Washington Post March,Pete Fountain and The Kings Of Dixieland,The Best Of Dixieland Volume 1,192784,2011-09-16,,False,12,0.722,0.398,7,-14.173,0,0.0432,0.894,0.858,0.104,0.964,114.988,4,spotify:track:0HAyFITVG4G4X5RBhAxw2Q,Jazz
274,In The Good Old Summertime,The Muscrat Ramblers,50 Classics: The Best Of Dixieland Jazz,188160,2011-10-24,,False,4,0.703,0.509,7,-14.416,0,0.0338,0.352,0.000893,0.0387,0.851,111.816,4,spotify:track:7eb2OuqP9Ejwbqmv4m6HEz,Jazz
275,Bill Bailey,"Albert Burbank, Kid Ory",Sounds Of New Orleans,151453,2008-10-13,"jazz clarinet, vintage jazz, swing, big band, new orleans jazz, jazz trombone, stride",False,21,0.695,0.431,5,-7.652,1,0.0542,0.84,0.115,0.0367,0.916,105.434,4,spotify:track:6rt4DeIXU3bgJVYknEpZZa,Jazz
276,When My Sugar Walks Down The Street,Turk Murphy,Favorites,164000,1986-01-01,"dixieland, jazz trombone, new orleans jazz",False,20,0.704,0.261,0,-13.403,1,0.0527,0.849,0.00164,0.702,0.919,118.961,4,spotify:track:778SCkNfo4MyNQyB4H0fXb,Jazz
277,Semper Fidelis,The Kings Of Dixieland,4th of July Parade: 30 Patriotic Marches for Independence Day,189074,2012-06-07,,False,10,0.756,0.339,0,-16.53,1,0.0457,0.933,0.904,0.0953,0.978,112.226,4,spotify:track:2xWLN4RW1XR7nYXZLBaRzG,Jazz
278,Livery Stable Blues (Barnyard Blues),Muggsy Spanier,1939-1944,181133,1997-01-01,"dixieland, vintage jazz, swing, big band, jazz trumpet, new orleans jazz, stride",False,20,0.557,0.434,8,-10.961,1,0.0707,0.946,0.952,0.0643,0.956,169.562,4,spotify:track:6xoBzYhLzG3yBgDbmD0rwn,Jazz
279,Bugle Call Blues,New Orleans Rhythm Kings,All Time Jazz: New Orleans Rhythm Kings,142027,2014-08-01,new orleans jazz,False,13,0.556,0.525,5,-8.754,1,0.0642,0.994,0.878,0.0556,0.96,111.132,4,spotify:track:3prsaU863W5Nz98uxY6JKr,Jazz
280,Ain't She Sweet,Preservation Hall Hot 4 with Duke Dejan,Preservation Hall Hot 4 With Duke Dejan,250987,2007-05-29,dixieland,False,15,0.582,0.232,0,-12.165,1,0.0606,0.908,0.0277,0.0554,0.791,160.261,4,spotify:track:2Yiwql4Qw3wFJjrE1XuJE8,Jazz
281,Walkin' The Dog,Edmond Hall,1941-1957,272827,2019-07-18,"jazz clarinet, swing, big band, new orleans jazz, stride",False,0,0.533,0.362,0,-13.697,1,0.0386,0.977,0.941,0.154,0.939,174.164,4,spotify:track:0C2NDJZaUiHmpTzgZ50ZA2,Jazz
282,"Bill Bailey, Won't You Please Come Home?",Al Hirt,The Al Hirt Collection,210887,2018-02-28,"dixieland, adult standards, easy listening, space age pop, jazz trumpet, new orleans jazz, lounge",False,16,0.607,0.535,5,-9.133,1,0.0734,0.948,0.909,0.724,0.928,107.653,4,spotify:track:7ECMjzijToQMIBQKWWMm8o,Jazz
283,Ballin' The Jack,Sidney Bechet,The Fabulous Sidney Bechet,232307,2000-01-01,"jazz clarinet, dixieland, vocal jazz, new orleans jazz, big band, swing, jazz, cool jazz, stride",False,28,0.698,0.734,2,-8.776,0,0.0405,0.882,0.876,0.259,0.931,96.858,4,spotify:track:0OIXJIZoivHSpq4jx3tnyc,Jazz
284,Lassa's Trombone,The Kings Of Dixieland,The Best Of Dixieland Volume 2,167628,2011-09-16,,False,15,0.651,0.587,10,-11.638,1,0.0423,0.906,0.963,0.152,0.953,101.341,4,spotify:track:40GGKzPCqYCqhydSjk3d6Y,Jazz
285,I Wish I Could Shimmy Like My Sister Kate,Preservation Hall Jazz Band,"New Orleans Preservation, Vol. 1",266867,2009-05-07,"dixieland, brass band, new orleans jazz",False,24,0.655,0.284,0,-13.602,0,0.0702,0.497,2.42e-06,0.35,0.677,125.017,4,spotify:track:7Mk3l9pfGuMdEe0joNtAMH,Jazz
